FY,Month (abbv),Component,Region,Land Filter,Area of Responsibility,Drug Type,Count of Event,Sum Qty (lbs)
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ecstasy,3,8.217289891526
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Fentanyl,1,0.752217237944
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Ketamine,8,47.941943956782
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Marijuana,87,462.0140101215986
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Methamphetamine,8,73.409303538498
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW ORLEANS FIELD OFFICE,Other Drugs**,120,194.951361121539
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Cocaine,7,18.86605807065
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,20,17.998098145156
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,3,22.05394237917
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,27,156.4996341108448
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),8,4985.313130606
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,16,0.076720867176
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,148,735.719165029492
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,8,11.79583332831
2023,FEB,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,454,1613.922208140536
2023,FEB,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,39,2.99167289534
2023,FEB,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Other Drugs**,13,0.4614936530446
2023,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Cocaine,4,19.509366951166
2023,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ecstasy,1,0.001322773572
2023,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Heroin,1,0.17526749829
2023,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Khat (Catha Edulis),1,7.826410301
2023,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Marijuana,42,232.710594121065
2023,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Methamphetamine,28,308.26598754900203
2023,FEB,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Other Drugs**,11,5.6834289294552
2023,FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Cocaine,13,114.658674607746
2023,FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Marijuana,68,101.7594056118998
2023,FEB,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Other Drugs**,4,3.039733668456
2023,FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Cocaine,1,0.027116858226
2023,FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Ecstasy,1,0.000440924524
2023,FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Marijuana,14,137.722223915745
2023,FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Methamphetamine,2,6.3731010236698
2023,FEB,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Other Drugs**,15,2.5480146392912
2023,FEB,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Marijuana,13,0.4532924568981999
2023,FEB,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Other Drugs**,2,0.000330693393
2023,FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Cocaine,1,0.066359140862
2023,FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Ecstasy,3,0.784625190458
2023,FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Ketamine,1,0.026675933702
2023,FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Marijuana,51,6.3086158120348
2023,FEB,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Other Drugs**,8,1.5428169557022
2023,FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Cocaine,3,0.0669543889694
2023,FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Ecstasy,2,0.012456117803
2023,FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Marijuana,69,10.6372380028214
2023,FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Methamphetamine,2,0.0191361243416
2023,FEB,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Other Drugs**,40,3.4498375682284
2023,FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Cocaine,2,0.0067681914434
2023,FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Ecstasy,2,0.0101853565044
2023,FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Lsd,1,0.0131836432676
2023,FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Marijuana,69,4.8456282414028
2023,FEB,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Other Drugs**,13,1.67000163465
2023,FEB,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Marijuana,4,108.228451811992
2023,FEB,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Methamphetamine,1,0.2074770347682
2023,FEB,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Other Drugs**,4,7.14848884535
2023,FEB,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Ecstasy,1,0.00330693393
2023,FEB,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Lsd,1,0.00110231131
2023,FEB,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Marijuana,2,1.32718281724
2023,FEB,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Other Drugs**,2,4.624636869974
2023,FEB,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Fentanyl,1,0.5152643987464
2023,FEB,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Marijuana,5,0.6736665339933999
2023,FEB,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Other Drugs**,9,1.5973152268686
2023,FEB,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Khat (Catha Edulis),1,0.6743720132318
2023,FEB,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Marijuana,4,228.0792331521
2023,FEB,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Other Drugs**,1,0.1834907406626
2023,FEB,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Cocaine,1,26629.63662698
2023,FEB,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Marijuana,3,0.444562151323
2023,FEB,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Other Drugs**,4,3.1056077923416
2023,FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Cocaine,12,225.78091407075
2023,FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Fentanyl,13,47.73592197294301
2023,FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Heroin,1,0.00110231131
2023,FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Marijuana,66,365.1012027850544
2023,FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Methamphetamine,9,221.236745926406
2023,FEB,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Other Drugs**,12,1.1936047326942
2023,FEB,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Cocaine,17,593.5962277632864
2023,FEB,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Fentanyl,3,0.0188054309486
2023,FEB,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Heroin,1,56.9674485008
2023,FEB,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Marijuana,15,2.2741343712086
2023,FEB,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Methamphetamine,13,85.653887801109
2023,FEB,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Other Drugs**,37,24.1181084920498
2023,FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Cocaine,25,1058.015811856698
2023,FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Ecstasy,1,0.064815905028
2023,FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Fentanyl,36,711.877273705502
2023,FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Heroin,6,39.317680729604
2023,FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Marijuana,41,1477.024931962965
2023,FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Methamphetamine,64,7890.253746990318
2023,FEB,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Other Drugs**,24,12.761678498132
2023,FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Cocaine,4,8.8385966382944
2023,FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Fentanyl,32,1147.3259780881722
2023,FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Marijuana,11,0.5440347239374
2023,FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Methamphetamine,12,380.0459867864152
2023,FEB,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Other Drugs**,6,7.5838356741214
2023,FEB,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Cocaine,1,5.51155655
2023,FEB,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Marijuana,1,22.4430582716
2023,FEB,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Methamphetamine,1,45.1065788052
2023,FEB,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Other Drugs**,1,0.0660064012428
2023,FEB,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Marijuana,1,0.019621141318
2023,FEB,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Methamphetamine,1,0.550714730476
2023,FEB,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Other Drugs**,3,0.7773499358120001
2023,FEB,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Marijuana,1,0.319449817638
2023,FEB,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Other Drugs**,1,0.01212542441
2023,FEB,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Cocaine,1,2.4537
2023,FEB,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Marijuana,3,3.1966
2023,FEB,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Methamphetamine,1,2.4586
2023,FEB,U.S. Border Patrol,Coastal/Interior,Other,NEW ORLEANS SECTOR,Ecstasy,1,0.388
2023,FEB,U.S. Border Patrol,Coastal/Interior,Other,NEW ORLEANS SECTOR,Marijuana,1,0.022
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Marijuana,1,0.0013
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Cocaine,1,0.0617
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Fentanyl,1,0.0441
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Marijuana,1,0.3554
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Marijuana,5,21.1708
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Other Drugs**,2,16.3761
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Cocaine,1,0.0002
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Marijuana,2,0.0176
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Cocaine,1,0.017
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Fentanyl,1,0.0123
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Heroin,1,0.0062
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Marijuana,1,0.02
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Methamphetamine,1,0.0675
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,SPOKANE SECTOR,Other Drugs**,2,578.2624000000001
2023,FEB,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Marijuana,1,0.1052
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Cocaine,5,28.3881
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Ecstasy,1,0.0022
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Fentanyl,2,2.2465
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Heroin,1,0.0022
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Marijuana,73,1268.0753
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Methamphetamine,6,0.1679
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Other Drugs**,8,1.4167
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Cocaine,2,0.0055
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Heroin,1,0.0055
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Marijuana,14,156.77900000000002
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Methamphetamine,5,1.9787
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Other Drugs**,1,0.0
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Cocaine,1,0.0372
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Heroin,1,6.9996
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Methamphetamine,3,735.3227999999999
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Cocaine,3,0.0108
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Fentanyl,6,0.3879
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Marijuana,19,80.6058
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Methamphetamine,11,45.4797
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Other Drugs**,9,1.8077
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Cocaine,4,63.3033
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Marijuana,15,890.135
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Other Drugs**,3,0.5889
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Cocaine,6,129.6189
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Ecstasy,1,0.0
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Marijuana,27,2066.0034
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Methamphetamine,2,268.92400000000004
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,3,1.2543000000000002
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,5,147.4933
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,5,259.5967
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Heroin,2,9.3695
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,6,1.0356999999999998
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,10,180.9365
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Other Drugs**,1,0.0505
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,4,8.8858
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,14,24.2441
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,38,90.9622
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,20,479.9173
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,8,0.6234
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Fentanyl,1,93.9821
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Marijuana,25,11.6995
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Methamphetamine,3,0.2145999999999999
2023,FEB,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Other Drugs**,2,0.0233
2023,JAN,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Marijuana,10,595.4150414247864
2023,JAN,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,2,0.335984487288
2023,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Cocaine,1,5.732018812
2023,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Ketamine,1,50.5079042242
2023,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Marijuana,33,232.6010905155296
2023,JAN,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Other Drugs**,36,14.983276712306
2023,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Cocaine,21,77.5862036005762
2023,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ecstasy,21,4.6805460996172
2023,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Fentanyl,3,2.053385508268
2023,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Heroin,5,0.056658801334
2023,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ketamine,15,86.23211622188259
2023,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Khat (Catha Edulis),11,204.407979618898
2023,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Lsd,5,0.0257499922016
2023,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Marijuana,320,1782.7130322361786
2023,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Methamphetamine,35,601.443758348986
2023,JAN,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Other Drugs**,292,627.0824612007284
2023,JAN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Cocaine,2,1.4200194757682
2023,JAN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Ecstasy,1,0.0007275254646
2023,JAN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Marijuana,19,4.967896611908
2023,JAN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Methamphetamine,1,0.0013889122506
2023,JAN,Office of Field Operations,Coastal/Interior,Other,HOUSTON FIELD OFFICE,Other Drugs**,11,15.7832901686516
2023,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Cocaine,3,4.26925170363
2023,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ecstasy,4,11.159138315654
2023,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Ketamine,13,32.07946374362
2023,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Khat (Catha Edulis),1,10857.7664035
2023,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Lsd,2,0.00661386786
2023,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Marijuana,40,1358.1636513933954
2023,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Methamphetamine,18,275.449738925778
2023,JAN,Office of Field Operations,Coastal/Interior,Other,LOS ANGELES FIELD OFFICE,Other Drugs**,214,528.626836908482
2023,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Cocaine,8,21.976119200684
2023,JAN,Office of Field Operations,Coastal/Interior,Other,MIAMI FIELD OFFICE,Ecstasy,11,5.005816120972
